0.084037 -4.067194 2.276288 -1.839706 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.232667 -4.617168 1.741978 1.761460 -0.517435 1.517458 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -0.692528 1.031789 3.043885 -1.447580 -0.320136 -0.273071 0.057147 0.588048 0.840010 -1.199766 0.684586 0.408390 -0.059403 0.557638 0.994987 1.209071 -0.364926 0.689465 0.473577 0.947673 1.105478 0.606549 -0.814162 0.853067 -0.249948 -0.467778 -0.263770 1.531209 -0.901870 -0.594946 -0.676952 -0.076004 -1.648707 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.398597 0.266329 -0.413527 -0.077962 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 1.847915 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.158333 
0.084037 -4.067194 2.276288 -0.843648 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.232667 -5.045399 1.741978 2.316710 -0.207974 2.939848 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 0.685932 1.089698 -1.751938 0.684586 -0.456804 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.814162 0.853067 -0.463858 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.589939 0.266329 -0.226278 -0.077962 0.391140 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.628333 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.232667 -5.045399 1.741978 2.316710 -0.207974 3.437917 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.030360 -0.462350 0.685932 1.089698 -1.751938 0.684586 -0.456804 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.398597 0.266329 -0.226278 -0.077962 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.625000 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.543746 -5.045399 1.741978 2.316710 -0.207974 2.939848 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 0.685932 1.089698 -1.751938 0.684586 -0.456804 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.463858 -0.467778 -0.185525 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.398597 0.266329 -0.226278 -0.077962 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.580000 
0.084037 -4.067194 2.276288 -1.788002 -0.101582 0.542946 -0.840188 -2.490778 0.629956 -1.165307 2.614312 -0.404316 -4.328065 1.741978 2.316710 -0.207974 3.437917 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 0.685932 1.089698 -1.751938 0.684586 -0.456804 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 1.664879 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.589939 0.266329 -0.226278 -0.077962 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 -0.033333 
0.084037 -4.067194 2.276288 -1.839706 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.232667 -4.617168 1.741978 1.761460 -0.517435 1.517458 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -0.692528 1.031789 3.043885 -1.447580 -0.320136 -0.273071 0.057147 0.588048 0.840010 -1.199766 0.684586 0.408390 -0.059403 0.557638 0.994987 1.209071 -0.364926 0.689465 0.473577 0.947673 1.105478 0.606549 -0.814162 0.853067 -0.249948 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.648707 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.398597 0.266329 -0.226278 -0.077962 0.391140 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.635000 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.543746 -5.045399 1.741978 2.316710 -0.337605 2.939848 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 1.306760 1.089698 -1.751938 0.684586 -0.007489 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.783862 -0.593879 0.842595 -0.226278 -0.021609 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.130000 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.543746 -5.045399 1.741978 2.316710 -0.207974 2.939848 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 1.306760 1.089698 -1.751938 0.684586 -0.456804 -0.059403 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.783862 -0.593879 0.842595 -0.226278 -0.021609 0.195718 -1.695488 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.630000 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 1.014498 -0.840188 -2.539390 0.629956 -2.267837 2.614312 -0.232667 -5.045399 1.741978 1.761460 -0.207974 2.490742 -2.904008 -2.163133 4.819705 0.041770 1.252862 0.967104 -0.692528 1.031789 3.324111 -0.832388 -0.320136 -0.273071 0.554005 -1.161926 0.540841 -1.823109 0.684586 0.408390 -0.059403 0.557638 0.994987 1.416943 -0.364926 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 0.426768 0.266329 -0.226278 -0.077962 0.195718 -1.372492 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 0.115451 0.796253 0.168260 0.115593 0.106667 
0.084037 -4.067194 2.276288 -0.689832 -0.101582 0.542946 -0.840188 -2.539390 0.629956 -1.550701 2.614312 -0.232667 -5.045399 1.741978 2.316710 -0.207974 3.437917 -2.904008 -2.163133 4.819705 -1.874507 1.252862 0.650125 -1.047568 1.196244 1.689876 -1.437934 -0.320136 -0.273071 -0.462350 -0.645017 1.089698 -0.652485 0.684586 -0.456804 -0.316567 0.557638 0.994987 1.209071 -0.382086 0.689465 0.473577 0.947673 1.105478 0.606549 -0.518140 0.853067 -0.246173 -0.467778 -0.263770 0.517026 -0.901870 -0.594946 -0.676952 -0.076004 -1.399764 0.172366 0.274533 0.048394 0.344516 -0.648239 -0.398597 0.266329 -0.226278 -0.077962 0.195718 -1.405984 -0.448819 -0.737615 -0.507416 1.286635 0.769920 2.247470 1.004183 0.952319 -0.677413 0.904930 1.166748 1.624508 0.762482 -1.178653 0.796253 0.168260 0.115593 0.130000 
38.185000 0.650000 57 54 0.381850 
